title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
Apollo 13,movie,Adventure,1995-01-01,tt0112384,7.7,324197.0,Unknown
Apollo 13,movie, Drama,1995-01-01,tt0112384,7.7,324197.0,Unknown
Apollo 13,movie, History,1995-01-01,tt0112384,7.7,324197.0,Unknown
The Birds,movie,Drama,1963-01-01,tt0056869,7.6,211591.0,Unknown
The Birds,movie, Horror,1963-01-01,tt0056869,7.6,211591.0,Unknown
The Birds,movie, Mystery,1963-01-01,tt0056869,7.6,211591.0,Unknown
Next Door,movie,Mystery,2005-01-01,tt0453383,6.4,10855.0,Unknown
Next Door,movie, Thriller,2005-01-01,tt0453383,6.4,10855.0,Unknown
The Lives of Others,movie,Drama,2006-01-01,tt0405094,8.4,424247.0,Unknown
The Lives of Others,movie, Mystery,2006-01-01,tt0405094,8.4,424247.0,Unknown
The Lives of Others,movie, Thriller,2006-01-01,tt0405094,8.4,424247.0,Unknown
2 Fast 2 Furious,movie,Action,2003-01-01,tt0322259,5.9,307410.0,Unknown
2 Fast 2 Furious,movie, Crime,2003-01-01,tt0322259,5.9,307410.0,Unknown
2 Fast 2 Furious,movie, Thriller,2003-01-01,tt0322259,5.9,307410.0,Unknown
Big Fish,movie,Adventure,2003-01-01,tt0319061,8.0,467253.0,Unknown
Big Fish,movie, Drama,2003-01-01,tt0319061,8.0,467253.0,Unknown
Big Fish,movie, Fantasy,2003-01-01,tt0319061,8.0,467253.0,Unknown
The Da Vinci Code,movie,Mystery,2006-01-01,tt0382625,6.6,469609.0,Unknown
The Da Vinci Code,movie, Thriller,2006-01-01,tt0382625,6.6,469609.0,Unknown
The Conversation,movie,Drama,1974-01-01,tt0071360,7.7,127595.0,Unknown
The Conversation,movie, Mystery,1974-01-01,tt0071360,7.7,127595.0,Unknown
The Conversation,movie, Thriller,1974-01-01,tt0071360,7.7,127595.0,Unknown
The Terminal,movie,Comedy,2004-01-01,tt0362227,7.4,510083.0,Unknown
The Terminal,movie, Drama,2004-01-01,tt0362227,7.4,510083.0,Unknown
The Terminal,movie, Romance,2004-01-01,tt0362227,7.4,510083.0,Unknown
Titanic,movie,Drama,1997-01-01,tt0120338,7.9,1327264.0,Unknown
Titanic,movie, Romance,1997-01-01,tt0120338,7.9,1327264.0,Unknown
City of God,movie,Crime,2002-01-01,tt0317248,8.6,829552.0,Unknown
City of God,movie, Drama,2002-01-01,tt0317248,8.6,829552.0,Unknown
The Matrix,movie,Action,1999-01-01,tt0133093,8.7,2132844.0,Unknown
The Matrix,movie, Sci-Fi,1999-01-01,tt0133093,8.7,2132844.0,Unknown
The Matrix Reloaded,movie,Action,2003-01-01,tt0234215,7.2,647615.0,Unknown
The Matrix Reloaded,movie, Sci-Fi,2003-01-01,tt0234215,7.2,647615.0,Unknown
The Matrix Revolutions,movie,Action,2003-01-01,tt0242653,6.7,557655.0,Unknown
The Matrix Revolutions,movie, Sci-Fi,2003-01-01,tt0242653,6.7,557655.0,Unknown
Out of Africa,movie,Biography,1985-01-01,tt0089755,7.1,88795.0,Unknown
Out of Africa,movie, Drama,1985-01-01,tt0089755,7.1,88795.0,Unknown
Out of Africa,movie, Romance,1985-01-01,tt0089755,7.1,88795.0,Unknown
Men in Black,movie,Action,1997-01-01,tt0119654,7.3,633154.0,Unknown
Men in Black,movie, Adventure,1997-01-01,tt0119654,7.3,633154.0,Unknown
Men in Black,movie, Comedy,1997-01-01,tt0119654,7.3,633154.0,Unknown
Men in Black II,movie,Action,2002-01-01,tt0120912,6.2,415574.0,Unknown
Men in Black II,movie, Adventure,2002-01-01,tt0120912,6.2,415574.0,Unknown
Men in Black II,movie, Comedy,2002-01-01,tt0120912,6.2,415574.0,Unknown
Wild Strawberries,movie,Drama,1957-01-01,tt0050986,8.1,119161.0,Unknown
Wild Strawberries,movie, Romance,1957-01-01,tt0050986,8.1,119161.0,Unknown
Wild Things,movie,Crime,1998-01-01,tt0120890,6.6,135195.0,Unknown
Wild Things,movie, Drama,1998-01-01,tt0120890,6.6,135195.0,Unknown
Wild Things,movie, Mystery,1998-01-01,tt0120890,6.6,135195.0,Unknown
The Bodyguard,movie,Drama,1992-01-01,tt0103855,6.4,152700.0,Unknown
The Bodyguard,movie, Music,1992-01-01,tt0103855,6.4,152700.0,Unknown
The Bodyguard,movie, Romance,1992-01-01,tt0103855,6.4,152700.0,Unknown
Ghostbusters,movie,Action,1984-01-01,tt0087332,7.8,466873.0,Unknown
Ghostbusters,movie, Comedy,1984-01-01,tt0087332,7.8,466873.0,Unknown
Ghostbusters,movie, Fantasy,1984-01-01,tt0087332,7.8,466873.0,Unknown
The Ninth Gate,movie,Mystery,1999-01-01,tt0142688,6.7,203167.0,Unknown
The Ninth Gate,movie, Thriller,1999-01-01,tt0142688,6.7,203167.0,Unknown
Easy Rider,movie,Adventure,1969-01-01,tt0064276,7.2,119889.0,Unknown
Easy Rider,movie, Drama,1969-01-01,tt0064276,7.2,119889.0,Unknown
Interview with the Vampire,movie,Drama,1994-01-01,tt0110148,7.5,359854.0,Unknown
Interview with the Vampire,movie, Fantasy,1994-01-01,tt0110148,7.5,359854.0,Unknown
Interview with the Vampire,movie, Horror,1994-01-01,tt0110148,7.5,359854.0,Unknown
Bridget Jones's Diary,movie,Comedy,2001-01-01,tt0243155,6.8,274241.0,Unknown
Bridget Jones's Diary,movie, Drama,2001-01-01,tt0243155,6.8,274241.0,Unknown
Bridget Jones's Diary,movie, Romance,2001-01-01,tt0243155,6.8,274241.0,Unknown
Life Is Beautiful,movie,Comedy,1997-01-01,tt0118799,8.6,769874.0,Unknown
Life Is Beautiful,movie, Drama,1997-01-01,tt0118799,8.6,769874.0,Unknown
Life Is Beautiful,movie, Romance,1997-01-01,tt0118799,8.6,769874.0,Unknown
Boyz n the Hood,movie,Crime,1991-01-01,tt0101507,7.8,160753.0,Unknown
Boyz n the Hood,movie, Drama,1991-01-01,tt0101507,7.8,160753.0,Unknown
Troy,movie,Adventure,2004-01-01,tt0332452,7.3,588153.0,Unknown
Troy,movie, Drama,2004-01-01,tt0332452,7.3,588153.0,Unknown
Saw IV,movie,Horror,2007-01-01,tt0890870,5.9,170116.0,Unknown
Saw IV,movie, Mystery,2007-01-01,tt0890870,5.9,170116.0,Unknown
Saw IV,movie, Thriller,2007-01-01,tt0890870,5.9,170116.0,Unknown
Central Station,movie,Drama,1998-01-01,tt0140888,8.0,46728.0,Unknown
Oldboy,movie,Action,2003-01-01,tt0364569,8.3,669316.0,Unknown
Oldboy,movie, Drama,2003-01-01,tt0364569,8.3,669316.0,Unknown
Oldboy,movie, Mystery,2003-01-01,tt0364569,8.3,669316.0,Unknown
Harry Potter and the Sorcerer's Stone,movie,Adventure,2001-01-01,tt0241527,7.7,895143.0,Unknown
Harry Potter and the Sorcerer's Stone,movie, Family,2001-01-01,tt0241527,7.7,895143.0,Unknown
Harry Potter and the Sorcerer's Stone,movie, Fantasy,2001-01-01,tt0241527,7.7,895143.0,Unknown
Harry Potter and the Chamber of Secrets,movie,Adventure,2002-01-01,tt0295297,7.4,721837.0,Unknown
Harry Potter and the Chamber of Secrets,movie, Family,2002-01-01,tt0295297,7.4,721837.0,Unknown
Harry Potter and the Chamber of Secrets,movie, Fantasy,2002-01-01,tt0295297,7.4,721837.0,Unknown
Harry Potter and the Prisoner of Azkaban,movie,Adventure,2004-01-01,tt0304141,7.9,721668.0,Unknown
Harry Potter and the Prisoner of Azkaban,movie, Family,2004-01-01,tt0304141,7.9,721668.0,Unknown
Harry Potter and the Prisoner of Azkaban,movie, Fantasy,2004-01-01,tt0304141,7.9,721668.0,Unknown
Harry Potter and the Goblet of Fire,movie,Adventure,2005-01-01,tt0330373,7.7,710288.0,Unknown
Harry Potter and the Goblet of Fire,movie, Family,2005-01-01,tt0330373,7.7,710288.0,Unknown
Harry Potter and the Goblet of Fire,movie, Fantasy,2005-01-01,tt0330373,7.7,710288.0,Unknown
Harry Potter and the Order of the Phoenix,movie,Action,2007-01-01,tt0373889,7.5,659710.0,Unknown
Harry Potter and the Order of the Phoenix,movie, Adventure,2007-01-01,tt0373889,7.5,659710.0,Unknown
Harry Potter and the Order of the Phoenix,movie, Family,2007-01-01,tt0373889,7.5,659710.0,Unknown
Pulp Fiction,movie,Crime,1994-01-01,tt0110912,8.9,2306406.0,Unknown
Pulp Fiction,movie, Drama,1994-01-01,tt0110912,8.9,2306406.0,Unknown
Meet the Fockers,movie,Comedy,2004-01-01,tt0290002,6.3,293774.0,Unknown
Meet the Fockers,movie, Romance,2004-01-01,tt0290002,6.3,293774.0,Unknown
The Piano,movie,Drama,1993-01-01,tt0107822,7.5,97677.0,Unknown
The Piano,movie, Music,1993-01-01,tt0107822,7.5,97677.0,Unknown
The Piano,movie, Romance,1993-01-01,tt0107822,7.5,97677.0,Unknown
Together,movie,Comedy,2000-01-01,tt0203166,7.4,24921.0,Unknown
Together,movie, Drama,2000-01-01,tt0203166,7.4,24921.0,Unknown
Together,movie, Romance,2000-01-01,tt0203166,7.4,24921.0,Unknown
Top Gun,movie,Action,1986-01-01,tt0092099,6.9,521174.0,Unknown
Top Gun,movie, Drama,1986-01-01,tt0092099,6.9,521174.0,Unknown
The Last Emperor,movie,Biography,1987-01-01,tt0093389,7.7,114871.0,Unknown
The Last Emperor,movie, Drama,1987-01-01,tt0093389,7.7,114871.0,Unknown
The Last Emperor,movie, History,1987-01-01,tt0093389,7.7,114871.0,Unknown
Shaun of the Dead,movie,Comedy,2004-01-01,tt0365748,7.9,614803.0,Unknown
Shaun of the Dead,movie, Horror,2004-01-01,tt0365748,7.9,614803.0,Unknown
V for Vendetta,movie,Action,2005-01-01,tt0434409,8.1,1207499.0,Unknown
V for Vendetta,movie, Drama,2005-01-01,tt0434409,8.1,1207499.0,Unknown
V for Vendetta,movie, Sci-Fi,2005-01-01,tt0434409,8.1,1207499.0,Unknown
The Evil Dead,movie,Horror,1981-01-01,tt0083907,7.4,240845.0,Unknown
Harry Potter and the Half-Blood Prince,movie,Action,2009-01-01,tt0417741,7.6,621457.0,Unknown
Harry Potter and the Half-Blood Prince,movie, Adventure,2009-01-01,tt0417741,7.6,621457.0,Unknown
Harry Potter and the Half-Blood Prince,movie, Family,2009-01-01,tt0417741,7.6,621457.0,Unknown
Goodfellas,movie,Biography,1990-01-01,tt0099685,8.7,1309781.0,Unknown
Goodfellas,movie, Crime,1990-01-01,tt0099685,8.7,1309781.0,Unknown
Goodfellas,movie, Drama,1990-01-01,tt0099685,8.7,1309781.0,Unknown
Gandhi,movie,Biography,1982-01-01,tt0083987,8.0,242925.0,Unknown
Gandhi,movie, Drama,1982-01-01,tt0083987,8.0,242925.0,Unknown
Gandhi,movie, History,1982-01-01,tt0083987,8.0,242925.0,Unknown
Kolya,movie,Comedy,1996-01-01,tt0116790,7.7,16520.0,Unknown
Kolya,movie, Drama,1996-01-01,tt0116790,7.7,16520.0,Unknown
Kolya,movie, Music,1996-01-01,tt0116790,7.7,16520.0,Unknown
Mr. & Mrs. Smith,movie,Action,2005-01-01,tt0356910,6.5,562053.0,Unknown
Mr. & Mrs. Smith,movie, Comedy,2005-01-01,tt0356910,6.5,562053.0,Unknown
Mr. & Mrs. Smith,movie, Crime,2005-01-01,tt0356910,6.5,562053.0,Unknown
Closely Watched Trains,movie,Comedy,1966-01-01,tt0060802,7.6,14300.0,Unknown
Closely Watched Trains,movie, Drama,1966-01-01,tt0060802,7.6,14300.0,Unknown
Closely Watched Trains,movie, Romance,1966-01-01,tt0060802,7.6,14300.0,Unknown
The Fog,movie,Horror,2005-01-01,tt0432291,3.7,40111.0,Unknown
The Fog,movie, Mystery,2005-01-01,tt0432291,3.7,40111.0,Unknown
City of Angels,movie,Drama,1998-01-01,tt0120632,6.7,130741.0,Unknown
City of Angels,movie, Fantasy,1998-01-01,tt0120632,6.7,130741.0,Unknown
City of Angels,movie, Romance,1998-01-01,tt0120632,6.7,130741.0,Unknown
Persona,movie,Drama,1966-01-01,tt0060827,8.0,135038.0,Unknown
Persona,movie, Thriller,1966-01-01,tt0060827,8.0,135038.0,Unknown
Se7en,movie,Crime,1995-01-01,tt0114369,8.6,1885218.0,Unknown
Se7en,movie, Drama,1995-01-01,tt0114369,8.6,1885218.0,Unknown
Se7en,movie, Mystery,1995-01-01,tt0114369,8.6,1885218.0,Unknown
Shrek,movie,Adventure,2001-01-01,tt0126029,7.9,763871.0,Unknown
Shrek,movie, Animation,2001-01-01,tt0126029,7.9,763871.0,Unknown
Shrek,movie, Comedy,2001-01-01,tt0126029,7.9,763871.0,Unknown
Shrek 2,movie,Adventure,2004-01-01,tt0298148,7.4,524494.0,Unknown
Shrek 2,movie, Animation,2004-01-01,tt0298148,7.4,524494.0,Unknown
Shrek 2,movie, Comedy,2004-01-01,tt0298148,7.4,524494.0,Unknown
Shrek the Third,movie,Adventure,2007-01-01,tt0413267,6.1,343691.0,Unknown
Shrek the Third,movie, Animation,2007-01-01,tt0413267,6.1,343691.0,Unknown
Shrek the Third,movie, Comedy,2007-01-01,tt0413267,6.1,343691.0,Unknown
Austin Powers: International Man of Mystery,movie,Adventure,1997-01-01,tt0118655,7.0,264177.0,Unknown
Austin Powers: International Man of Mystery,movie, Comedy,1997-01-01,tt0118655,7.0,264177.0,Unknown
Austin Powers: The Spy Who Shagged Me,movie,Action,1999-01-01,tt0145660,6.7,254760.0,Unknown
Austin Powers: The Spy Who Shagged Me,movie, Adventure,1999-01-01,tt0145660,6.7,254760.0,Unknown
Austin Powers: The Spy Who Shagged Me,movie, Comedy,1999-01-01,tt0145660,6.7,254760.0,Unknown
Underworld: Evolution,movie,Action,2006-01-01,tt0401855,6.7,213084.0,Unknown
Underworld: Evolution,movie, Fantasy,2006-01-01,tt0401855,6.7,213084.0,Unknown
Underworld: Evolution,movie, Thriller,2006-01-01,tt0401855,6.7,213084.0,Unknown
Barren Lives,movie,Drama,1963-01-01,tt0057654,7.5,3113.0,Unknown
Close Encounters of the Third Kind,movie,Drama,1977-01-01,tt0075860,7.6,223830.0,Unknown
Close Encounters of the Third Kind,movie, Sci-Fi,1977-01-01,tt0075860,7.6,223830.0,Unknown
Dune,movie,Action,1984-01-01,tt0087182,6.3,186348.0,Unknown
Dune,movie, Adventure,1984-01-01,tt0087182,6.3,186348.0,Unknown
Dune,movie, Sci-Fi,1984-01-01,tt0087182,6.3,186348.0,Unknown
In the Mood for Love,movie,Drama,2000-01-01,tt0118694,8.1,174653.0,Unknown
In the Mood for Love,movie, Romance,2000-01-01,tt0118694,8.1,174653.0,Unknown
2046,movie,Drama,2004-01-01,tt0212712,7.4,63341.0,Unknown
2046,movie, Romance,2004-01-01,tt0212712,7.4,63341.0,Unknown
2046,movie, Sci-Fi,2004-01-01,tt0212712,7.4,63341.0,Unknown
The Mask,movie,Comedy,1994-01-01,tt0110475,7.0,441195.0,Unknown
The Mask,movie, Crime,1994-01-01,tt0110475,7.0,441195.0,Unknown
The Mask,movie, Fantasy,1994-01-01,tt0110475,7.0,441195.0,Unknown
Black Hawk Down,movie,Action,2001-01-01,tt0265086,7.7,435795.0,Unknown
Black Hawk Down,movie, Drama,2001-01-01,tt0265086,7.7,435795.0,Unknown
Black Hawk Down,movie, History,2001-01-01,tt0265086,7.7,435795.0,Unknown
Saving Private Ryan,movie,Drama,1998-01-01,tt0120815,8.6,1553149.0,Unknown
Saving Private Ryan,movie, War,1998-01-01,tt0120815,8.6,1553149.0,Unknown
Sleepless in Seattle,movie,Comedy,1993-01-01,tt0108160,6.8,197164.0,Unknown
Sleepless in Seattle,movie, Drama,1993-01-01,tt0108160,6.8,197164.0,Unknown
Sleepless in Seattle,movie, Romance,1993-01-01,tt0108160,6.8,197164.0,Unknown
The Running Man,movie,Action,1987-01-01,tt0093894,6.6,173094.0,Unknown
The Running Man,movie, Sci-Fi,1987-01-01,tt0093894,6.6,173094.0,Unknown
The Running Man,movie, Thriller,1987-01-01,tt0093894,6.6,173094.0,Unknown
Tsotsi,movie,Crime,2005-01-01,tt0468565,7.2,31919.0,Unknown
Tsotsi,movie, Drama,2005-01-01,tt0468565,7.2,31919.0,Unknown
A Man for All Seasons,movie,Biography,1966-01-01,tt0060665,7.7,38358.0,Unknown
A Man for All Seasons,movie, Drama,1966-01-01,tt0060665,7.7,38358.0,Unknown
A Man for All Seasons,movie, History,1966-01-01,tt0060665,7.7,38358.0,Unknown
Hook,movie,Adventure,1991-01-01,tt0102057,6.8,280495.0,Unknown
Hook,movie, Comedy,1991-01-01,tt0102057,6.8,280495.0,Unknown
Hook,movie, Family,1991-01-01,tt0102057,6.8,280495.0,Unknown
The Flintstones,movie,Comedy,1994-01-01,tt0109813,5.0,88731.0,Unknown
The Flintstones,movie, Family,1994-01-01,tt0109813,5.0,88731.0,Unknown
The Flintstones,movie, Fantasy,1994-01-01,tt0109813,5.0,88731.0,Unknown
Cinderella Man,movie,Biography,2005-01-01,tt0352248,8.0,203098.0,Unknown
Cinderella Man,movie, Drama,2005-01-01,tt0352248,8.0,203098.0,Unknown
Cinderella Man,movie, Romance,2005-01-01,tt0352248,8.0,203098.0,Unknown
Godzilla,movie,Action,1998-01-01,tt0120685,5.5,207786.0,Unknown
Godzilla,movie, Sci-Fi,1998-01-01,tt0120685,5.5,207786.0,Unknown
Godzilla,movie, Thriller,1998-01-01,tt0120685,5.5,207786.0,Unknown
Lawrence of Arabia,movie,Adventure,1962-01-01,tt0056172,8.3,326124.0,Unknown
Lawrence of Arabia,movie, Biography,1962-01-01,tt0056172,8.3,326124.0,Unknown
Lawrence of Arabia,movie, Drama,1962-01-01,tt0056172,8.3,326124.0,Unknown
Halloween,movie,Horror,1978-01-01,tt0077651,7.7,321012.0,Unknown
Halloween,movie, Thriller,1978-01-01,tt0077651,7.7,321012.0,Unknown
Madagascar,movie,Adventure,2005-01-01,tt0351283,6.9,453822.0,Unknown
Madagascar,movie, Animation,2005-01-01,tt0351283,6.9,453822.0,Unknown
Madagascar,movie, Comedy,2005-01-01,tt0351283,6.9,453822.0,Unknown
Mission: Impossible,movie,Action,1996-01-01,tt0117060,7.2,484486.0,Unknown
Mission: Impossible,movie, Adventure,1996-01-01,tt0117060,7.2,484486.0,Unknown
Mission: Impossible,movie, Thriller,1996-01-01,tt0117060,7.2,484486.0,Unknown
Mission: Impossible II,movie,Action,2000-01-01,tt0120755,6.1,388429.0,Unknown
Mission: Impossible II,movie, Adventure,2000-01-01,tt0120755,6.1,388429.0,Unknown
Mission: Impossible II,movie, Thriller,2000-01-01,tt0120755,6.1,388429.0,Unknown
Mission: Impossible III,movie,Action,2006-01-01,tt0317919,6.9,401090.0,Unknown
Mission: Impossible III,movie, Adventure,2006-01-01,tt0317919,6.9,401090.0,Unknown
Mission: Impossible III,movie, Thriller,2006-01-01,tt0317919,6.9,401090.0,Unknown
Seven Years in Tibet,movie,Adventure,1997-01-01,tt0120102,7.1,160681.0,Unknown
Seven Years in Tibet,movie, Biography,1997-01-01,tt0120102,7.1,160681.0,Unknown
Seven Years in Tibet,movie, Drama,1997-01-01,tt0120102,7.1,160681.0,Unknown
Irreversible,movie,Crime,2002-01-01,tt0290673,7.3,153503.0,Unknown
Irreversible,movie, Drama,2002-01-01,tt0290673,7.3,153503.0,Unknown
Irreversible,movie, Mystery,2002-01-01,tt0290673,7.3,153503.0,Unknown
Adam's Apples,movie,Comedy,2005-01-01,tt0418455,7.7,56284.0,Unknown
Adam's Apples,movie, Crime,2005-01-01,tt0418455,7.7,56284.0,Unknown
Adam's Apples,movie, Drama,2005-01-01,tt0418455,7.7,56284.0,Unknown
Whale Rider,movie,Drama,2002-01-01,tt0298228,7.5,44640.0,Unknown
Whale Rider,movie, Family,2002-01-01,tt0298228,7.5,44640.0,Unknown
Point Break,movie,Action,1991-01-01,tt0102685,7.3,211437.0,Unknown
Point Break,movie, Crime,1991-01-01,tt0102685,7.3,211437.0,Unknown
Point Break,movie, Thriller,1991-01-01,tt0102685,7.3,211437.0,Unknown
The Thirteenth Floor,movie,Mystery,1999-01-01,tt0139809,7.0,79343.0,Unknown
The Thirteenth Floor,movie, Sci-Fi,1999-01-01,tt0139809,7.0,79343.0,Unknown
The Thirteenth Floor,movie, Thriller,1999-01-01,tt0139809,7.0,79343.0,Unknown
The Prestige,movie,Drama,2006-01-01,tt0482571,8.5,1498298.0,Unknown
The Prestige,movie, Mystery,2006-01-01,tt0482571,8.5,1498298.0,Unknown
The Prestige,movie, Sci-Fi,2006-01-01,tt0482571,8.5,1498298.0,Unknown
Dreamgirls,movie,Drama,2006-01-01,tt0443489,6.6,78618.0,Unknown
Dreamgirls,movie, Musical,2006-01-01,tt0443489,6.6,78618.0,Unknown
Babel,movie,Drama,2006-01-01,tt0449467,7.5,322511.0,Unknown
The Queen,movie,Biography,2006-01-01,tt0436697,7.3,117329.0,Unknown
The Queen,movie, Drama,2006-01-01,tt0436697,7.3,117329.0,Unknown
The Talented Mr. Ripley,movie,Crime,1999-01-01,tt0134119,7.4,259086.0,Unknown
The Talented Mr. Ripley,movie, Drama,1999-01-01,tt0134119,7.4,259086.0,Unknown
The Talented Mr. Ripley,movie, Thriller,1999-01-01,tt0134119,7.4,259086.0,Unknown
The Remains of the Day,movie,Drama,1993-01-01,tt0107943,7.8,87871.0,Unknown
The Remains of the Day,movie, Romance,1993-01-01,tt0107943,7.8,87871.0,Unknown
The Good Shepherd,movie,Drama,2006-01-01,tt0343737,6.7,110246.0,Unknown
The Good Shepherd,movie, History,2006-01-01,tt0343737,6.7,110246.0,Unknown
The Good Shepherd,movie, Thriller,2006-01-01,tt0343737,6.7,110246.0,Unknown
Ghost Rider,movie,Action,2007-01-01,tt0259324,5.3,259060.0,Unknown
Ghost Rider,movie, Fantasy,2007-01-01,tt0259324,5.3,259060.0,Unknown
Ghost Rider,movie, Thriller,2007-01-01,tt0259324,5.3,259060.0,Unknown
Letters from Iwo Jima,movie,Action,2006-01-01,tt0498380,7.8,173003.0,Unknown
Letters from Iwo Jima,movie, Adventure,2006-01-01,tt0498380,7.8,173003.0,Unknown
Letters from Iwo Jima,movie, Drama,2006-01-01,tt0498380,7.8,173003.0,Unknown
"Don't Worry, I'm Fine",movie,Drama,2006-01-01,tt0485241,7.3,11508.0,Unknown
The Host,movie,Drama,2006-01-01,tt0468492,7.1,136852.0,Unknown
The Host,movie, Horror,2006-01-01,tt0468492,7.1,136852.0,Unknown
The Host,movie, Sci-Fi,2006-01-01,tt0468492,7.1,136852.0,Unknown
Bridge to Terabithia,movie,Drama,2007-01-01,tt0398808,7.2,180179.0,Unknown
Bridge to Terabithia,movie, Family,2007-01-01,tt0398808,7.2,180179.0,Unknown
Bridge to Terabithia,movie, Fantasy,2007-01-01,tt0398808,7.2,180179.0,Unknown
Mr. Bean's Holiday,movie,Comedy,2007-01-01,tt0453451,6.4,137431.0,Unknown
Mr. Bean's Holiday,movie, Family,2007-01-01,tt0453451,6.4,137431.0,Unknown
300,movie,Action,2006-01-01,tt0416449,7.6,884964.0,Unknown
300,movie, Drama,2006-01-01,tt0416449,7.6,884964.0,Unknown
TMNT,movie,Action,2007-01-01,tt0453556,6.2,70511.0,Unknown
TMNT,movie, Adventure,2007-01-01,tt0453556,6.2,70511.0,Unknown
TMNT,movie, Animation,2007-01-01,tt0453556,6.2,70511.0,Unknown
3-Iron,movie,Crime,2004-01-01,tt0423866,7.9,59601.0,Unknown
3-Iron,movie, Drama,2004-01-01,tt0423866,7.9,59601.0,Unknown
3-Iron,movie, Romance,2004-01-01,tt0423866,7.9,59601.0,Unknown
Bean,movie,Adventure,1997-01-01,tt0118689,6.5,113236.0,Unknown
Bean,movie, Comedy,1997-01-01,tt0118689,6.5,113236.0,Unknown
Bean,movie, Family,1997-01-01,tt0118689,6.5,113236.0,Unknown
"Torrente, the Dumb Arm of the Law",movie,Comedy,1998-01-01,tt0120868,6.8,14048.0,Unknown
"Torrente, the Dumb Arm of the Law",movie, Crime,1998-01-01,tt0120868,6.8,14048.0,Unknown
Torrente 2: Mission in Marbella,movie,Action,2001-01-01,tt0257231,6.4,8203.0,Unknown
Torrente 2: Mission in Marbella,movie, Comedy,2001-01-01,tt0257231,6.4,8203.0,Unknown
Torrente 2: Mission in Marbella,movie, Crime,2001-01-01,tt0257231,6.4,8203.0,Unknown
Torrente 3: El protector,movie,Comedy,2005-01-01,tt0444505,5.6,6479.0,Unknown
Torrente 3: El protector,movie, Crime,2005-01-01,tt0444505,5.6,6479.0,Unknown
Four Minutes,movie,Drama,2006-01-01,tt0461694,7.3,7575.0,Unknown
Four Minutes,movie, Music,2006-01-01,tt0461694,7.3,7575.0,Unknown
American Psycho,movie,Crime,2000-01-01,tt0144084,7.6,766304.0,Unknown
American Psycho,movie, Drama,2000-01-01,tt0144084,7.6,766304.0,Unknown
American Psycho,movie, Horror,2000-01-01,tt0144084,7.6,766304.0,Unknown
Sex and Lucía,movie,Drama,2001-01-01,tt0254455,7.0,39567.0,Unknown
Sex and Lucía,movie, Romance,2001-01-01,tt0254455,7.0,39567.0,Unknown
Monster's Ball,movie,Drama,2001-01-01,tt0285742,7.0,95920.0,Unknown
Monster's Ball,movie, Romance,2001-01-01,tt0285742,7.0,95920.0,Unknown
First Blood,movie,Action,1982-01-01,tt0083944,7.7,286420.0,Unknown
First Blood,movie, Adventure,1982-01-01,tt0083944,7.7,286420.0,Unknown
